bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,createDate1,dateScanned1,finishedDate1,modifyDate1,pointsAwardedDate1,purchaseDate1,id_oid
5,All-receipts receipt bonus,5,5,FINISHED,49.95,60074b49325c8a1794623876,19-01-2021 21:14,19-01-2021 21:14,19-01-2021 21:14,19-01-2021 21:14,19-01-2021 21:14,14-01-2021 06:00,60074bcc0a7214ad89000038
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",755,1,FINISHED,1,600746fd6e64691717e8cfb5,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,18-01-2021 20:54,600746fd0a720f05fa00001f
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",574.4,14,FINISHED,30.57,6006f1c5e257127d5d9aedfb,19-01-2021 14:55,19-01-2021 14:55,19-01-2021 14:55,19-01-2021 14:55,19-01-2021 14:55,18-01-2021 00:00,6006f2d10a7214ad4c00008b
27,COMPLETE_PARTNER_RECEIPT,50.6,4,FINISHED,4.66,6007464b6e64691717e8c1f0,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,18-01-2021 20:54,600746ea0a720f05fa00001b
5,All-receipts receipt bonus,5,4,FINISHED,4.66,6007464b6e64691717e8c1f0,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,18-01-2021 20:53,600746d90a7214ad89000015
5,All-receipts receipt bonus,5,1,FINISHED,1,6007464b6e64691717e8c1f0,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,03-01-2021 20:53,600746c60a7214ad89000011
5,All-receipts receipt bonus,5,5,FINISHED,49.95,6007464b6e64691717e8c1f0,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,08-01-2021 06:00,600746cd0a7214ad89000013
45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,54943462e4b07e684157a532,19-01-2021 20:34,19-01-2021 20:34,19-01-2021 20:34,19-01-2021 20:34,19-01-2021 20:34,18-01-2021 20:34,600742420a720f05fa000003
5,All-receipts receipt bonus,5,5,FINISHED,49.95,6007464b6e64691717e8c1f0,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,16-01-2021 06:00,600746c90a7214ad89000012
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,5,FINISHED,25,6007464b6e64691717e8c1f0,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,19-01-2021 20:53,600746c00a7214ad8900000f
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,19-01-2021 21:13,19-01-2021 21:13,19-01-2021 21:13,19-01-2021 21:13,19-01-2021 21:13,06-01-2021 21:13,60074b8e0a7214ad8900002a
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,9,FINISHED,89.91,60074b49325c8a1794623876,19-01-2021 21:13,19-01-2021 21:13,19-01-2021 21:13,19-01-2021 21:13,19-01-2021 21:13,18-01-2021 21:13,60074b7d0a720f05fa000037
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,1,60074b996e64691717e8f11a,19-01-2021 21:14,19-01-2021 21:14,19-01-2021 21:14,19-01-2021 21:14,19-01-2021 21:14,18-01-2021 21:14,60074b9a0a7214ad89000030
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,19-01-2021 21:13,19-01-2021 21:13,19-01-2021 21:13,19-01-2021 21:13,19-01-2021 21:13,18-01-2021 21:13,60074b960a7214ad8900002e
5,All-receipts receipt bonus,5,1,FINISHED,9.99,6007464b6e64691717e8c1f0,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,19-01-2021 20:54,600746e80a7214ad89000017
5,All-receipts receipt bonus,5,5,FINISHED,49.95,60074b49325c8a1794623876,19-01-2021 21:14,19-01-2021 21:14,19-01-2021 21:14,19-01-2021 21:14,19-01-2021 21:14,16-01-2021 06:00,60074bc60a7214ad89000034
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2055.5,149,FINISHED,612.95,6008896c633aab121bb8e11d,20-01-2021 19:52,20-01-2021 19:52,20-01-2021 19:59,20-01-2021 20:00,20-01-2021 19:59,09-01-2021 00:00,60088a100a7214ad890000bd
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5850,1,FINISHED,21,60088d5cb6310511daa4ee6f,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 00:00,60088d5d0a7214ad890000ed
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FINISHED,1,6008873eb6310511daa4e8eb,20-01-2021 19:41,20-01-2021 19:41,20-01-2021 19:41,20-01-2021 19:41,20-01-2021 19:41,20-02-2021 19:41,600887560a720f05fa000098
5,All-receipts receipt bonus,5,1,FINISHED,20,60088a46b6310511daa4ec97,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 00:00,60088a4e0a720f05fa0000da
5,All-receipts receipt bonus,5,2,FINISHED,11,54943462e4b07e684157a532,20-01-2021 20:11,20-01-2021 20:11,20-01-2021 20:11,20-01-2021 20:11,20-01-2021 20:11,19-01-2021 20:11,60088e7f0a720f05fa00011e
5,All-receipts receipt bonus,5,1,FINISHED,9.99,60083a1e325c8a17946255de,20-01-2021 14:14,20-01-2021 14:14,20-01-2021 14:14,20-01-2021 14:14,20-01-2021 14:14,20-01-2021 14:14,60083ab50a7214ad89000049
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4850,3,FINISHED,28,60088a46b6310511daa4ec97,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 00:00,60088a460a720f05fa0000d5
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",173.6,4,FINISHED,4.66,6008412f6e64697abedcd5d5,20-01-2021 14:44,20-01-2021 14:44,20-01-2021 14:44,20-01-2021 14:44,20-01-2021 14:44,19-01-2021 14:44,600841da0a7214ad89000051
0,null,250,5,FINISHED,49.95,60085b3dbe5fc90ee6a67b11,20-01-2021 16:34,20-01-2021 16:34,20-01-2021 16:34,20-01-2021 16:34,20-01-2021 16:34,17-01-2021 06:00,60085ba90a720f05fa00006a
0,null,0,3,REJECTED,3,6008873eb6310511daa4e8eb,20-01-2021 19:42,20-01-2021 19:42,null,20-01-2021 19:42,null,30-10-2017 00:00,6008878f0a7214ad8900007b
0,null,50,1,FINISHED,9.99,600861d3be5fc9247bab3e0c,20-01-2021 17:03,20-01-2021 17:03,20-01-2021 17:03,20-01-2021 17:03,20-01-2021 17:03,19-01-2021 17:03,6008625b0a7214ad89000063
0,null,0,3,REJECTED,3,60088d55633aab121bb8e41a,20-01-2021 20:07,20-01-2021 20:07,null,20-01-2021 20:07,null,30-10-2017 00:00,60088d920a720f05fa000109
5,All-receipts receipt bonus,5,3,FINISHED,23,600887a5b6310511daa4e9a7,20-01-2021 19:42,20-01-2021 19:42,20-01-2021 19:42,20-01-2021 19:42,20-01-2021 19:42,20-01-2021 00:00,600887ae0a7214ad8900008a
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,3,FINISHED,28,60088a46b6310511daa4ec97,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 00:00,60088a490a720f05fa0000d6
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",9850,7,FINISHED,26,60088d58633aab121bb8e424,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 00:00,60088d580a7214ad890000eb
100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100,1,FINISHED,10,6008873eb6310511daa4e8eb,20-01-2021 19:41,20-01-2021 19:41,20-01-2021 19:41,20-01-2021 19:41,20-01-2021 19:41,13-01-2021 00:00,600887770a7214ad89000075
5,All-receipts receipt bonus,5,3,FINISHED,22,60088a46b6310511daa4ec97,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 00:00,60088a4d0a7214ad890000c7
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,5,FINISHED,23,60088d5cb6310511daa4ee6f,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:07,20-01-2021 20:06,20-01-2021 00:00,60088d600a7214ad890000ef
5,All-receipts receipt bonus,5,2,FINISHED,1,60088838633aab121bb8df69,20-01-2021 19:46,20-01-2021 19:46,20-01-2021 19:46,20-01-2021 19:46,20-01-2021 19:46,19-01-2021 19:46,6008888f0a720f05fa0000b5
5,All-receipts receipt bonus,5,2,FINISHED,1,60088a25b6310511daa4ec42,20-01-2021 19:54,20-01-2021 19:54,20-01-2021 19:54,20-01-2021 19:54,20-01-2021 19:54,19-01-2021 19:54,60088a670a720f05fa0000e0
21,COMPLETE_PARTNER_RECEIPT,50.9,1,FINISHED,2.99,5cd06f1f2acf0a2667da628b,20-01-2021 01:35,20-01-2021 01:35,20-01-2021 01:35,20-01-2021 01:35,20-01-2021 01:35,19-01-2021 00:00,600788cd0a7214ad8900003a
0,null,250,5,FINISHED,49.95,60085b3dbe5fc90ee6a67b11,20-01-2021 16:34,20-01-2021 16:34,20-01-2021 16:34,20-01-2021 16:34,20-01-2021 16:34,09-01-2021 06:00,60085bad0a720f05fa00006c
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,20-01-2021 20:11,20-01-2021 20:11,20-01-2021 20:11,20-01-2021 20:11,20-01-2021 20:11,19-01-2021 20:11,60088e670a720f05fa00011d
0,null,0,null,SUBMITTED,null,6008873eb6310511daa4e8eb,20-01-2021 19:42,20-01-2021 19:42,null,20-01-2021 19:42,null,null,600887970a7214ad8900007c
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,4,FINISHED,29,60088a46b6310511daa4ec97,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 19:53,20-01-2021 00:00,60088a4a0a7214ad890000c5
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",350,10,FINISHED,10,600861d3be5fc9247bab3e0c,20-01-2021 17:03,20-01-2021 17:03,20-01-2021 17:03,20-01-2021 17:03,20-01-2021 17:03,05-01-2021 00:00,600862490a720f05fa000072
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2300,3,FINISHED,20,60088af5633aab121bb8e31b,20-01-2021 19:56,20-01-2021 19:56,20-01-2021 19:56,20-01-2021 19:56,20-01-2021 19:56,20-01-2021 00:00,60088af80a7214ad890000d6
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,1,FINISHED,25,60088d5cb6310511daa4ee6f,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:06,20-01-2021 20:07,20-01-2021 20:06,20-01-2021 00:00,60088d5f0a720f05fa0000fc
100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100,9,FINISHED,89.91,600861d3be5fc9247bab3e0c,20-01-2021 17:03,20-01-2021 17:03,20-01-2021 17:03,20-01-2021 17:03,20-01-2021 17:03,19-01-2021 17:03,600862530a720f05fa000074
5,All-receipts receipt bonus,5,1,REJECTED,10,60088aff633aab121bb8e33d,20-01-2021 19:56,20-01-2021 19:56,null,20-01-2021 19:56,null,20-01-2021 00:00,60088aff0a7214ad890000da
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",673,13,FINISHED,40.37,6008f02fb6310511daa4f314,21-01-2021 03:19,21-01-2021 03:19,21-01-2021 03:20,21-01-2021 03:20,21-01-2021 03:20,20-01-2021 00:00,6008f2be0a720f05fa000129
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",405.9,32,FINISHED,163.94,6009e60450b3311194385009,21-01-2021 21:45,21-01-2021 21:45,21-01-2021 21:46,21-01-2021 21:46,21-01-2021 21:46,21-01-2021 00:00,6009f5ea0a7214ada2000004
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760,7,FINISHED,32.42,6008e9cdb6310511daa4f2e4,21-01-2021 02:59,21-01-2021 02:59,21-01-2021 02:59,21-01-2021 03:00,21-01-2021 02:59,20-01-2021 00:00,6008ee0e0a7214ad89000125
5,All-receipts receipt bonus,5,5,FINISHED,49.95,600987d77d983a11f63cfa92,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,18-01-2021 06:00,6009889f0a7214ad89000133
0,null,0,null,SUBMITTED,null,6009f6927d983a124e9adaad,21-01-2021 21:58,21-01-2021 21:58,null,21-01-2021 21:58,null,null,6009f9000a7214ada2000005
5,All-receipts receipt bonus,5,5,FINISHED,49.95,600987d77d983a11f63cfa92,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,10-01-2021 06:00,600988a30a720f05fa000132
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,0,FINISHED,0,6009e60450b3311194385009,21-01-2021 20:58,21-01-2021 20:58,21-01-2021 20:59,21-01-2021 20:59,21-01-2021 20:59,21-01-2021 00:00,6009eb000a7214ada2000003
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2143.3,118,FINISHED,349.16,600992d17d983a11f63d11ad,21-01-2021 14:43,21-01-2021 14:43,21-01-2021 14:52,21-01-2021 14:54,21-01-2021 14:52,21-01-2021 00:00,600992f90a720f05fa000133
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,7,FINISHED,80.46,6009e60450b3311194385009,21-01-2021 21:41,21-01-2021 21:41,21-01-2021 21:42,21-01-2021 21:42,21-01-2021 21:42,21-01-2021 00:00,6009f5200a720f0535000005
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,10,FINISHED,10,600987d77d983a11f63cfa92,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,06-01-2021 00:00,600988820a7214ad8900012b
45,COMPLETE_PARTNER_RECEIPT,1550,1,FINISHED,1,54943462e4b07e684157a532,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,20-01-2021 13:57,600988560a7214ad89000127
0,null,125,5,FINISHED,25,600987d77d983a11f63cfa92,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,18-01-2021 06:00,6009889a0a720f05fa00012f
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",986.5,14,FINISHED,58.76,6008f02fb6310511daa4f314,21-01-2021 03:10,21-01-2021 03:10,21-01-2021 03:16,21-01-2021 03:17,21-01-2021 03:16,20-01-2021 00:00,6008f09d0a720f05fa000128
45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,54943462e4b07e684157a532,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,20-01-2021 13:57,6009885a0a7214ad89000129
5,All-receipts receipt bonus,5,1,FINISHED,10,600987d77d983a11f63cfa92,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,20-01-2021 13:58,600988980a7214ad89000130
100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100,1,FINISHED,9.99,600987d77d983a11f63cfa92,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,600988900a7214ad8900012e
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",583.4,10,FINISHED,28.34,60099c1450b33111fd61f702,21-01-2021 15:41,21-01-2021 15:41,21-01-2021 15:42,21-01-2021 15:42,21-01-2021 15:42,21-01-2021 00:00,6009a0b90a7214ada2000001
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",4480.5,341,FINISHED,1083.24,60099c1450b33111fd61f702,21-01-2021 15:22,21-01-2021 15:22,21-01-2021 15:28,21-01-2021 15:31,21-01-2021 15:28,21-01-2021 00:00,60099c3c0a7214ad89000135
0,null,0,1,FLAGGED,0.16,6008f02fb6310511daa4f314,21-01-2021 03:21,21-01-2021 03:21,null,21-01-2021 03:21,null,null,6008f3270a720f05fa00012a
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,FINISHED,728.73,6009e60450b3311194385009,21-01-2021 20:42,21-01-2021 20:42,21-01-2021 20:47,21-01-2021 20:49,21-01-2021 20:47,21-01-2021 00:00,6009e72c0a720f0535000003
0,null,250,5,FINISHED,49.95,600987d77d983a11f63cfa92,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,18-01-2021 06:00,600988a10a720f05fa000131
0,null,0,null,SUBMITTED,null,6009fd1550b33111943850b1,21-01-2021 22:17,21-01-2021 22:17,null,21-01-2021 22:17,null,null,6009fd790a720f0535000006
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",323.6,4,FINISHED,4.66,600987d77d983a11f63cfa92,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,20-01-2021 13:58,600988870a7214ad8900012c
5,All-receipts receipt bonus,5,1,FINISHED,1,600987d77d983a11f63cfa92,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,21-01-2021 13:58,20-01-2021 13:58,6009889e0a720f05fa000130
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,5,FINISHED,49.95,600987d77d983a11f63cfa92,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,16-01-2021 06:00,600988480a720f05fa00012b
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,1,6009885c50b33111fd61eee9,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,20-01-2021 13:57,6009885c0a7214ad8900012a
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,1,600988557d983a11f63d08ef,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,20-01-2021 13:57,600988550a720f05fa00012e
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,21-01-2021 13:57,08-01-2021 13:57,600988510a720f05fa00012c
0,null,0,null,SUBMITTED,null,6008e9cdb6310511daa4f2e4,21-01-2021 02:42,21-01-2021 02:42,null,21-01-2021 02:42,null,null,6008ea160a720f05fa000126
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",6257.3,348,FINISHED,1198.68,6009969150b33111fd61f6d9,21-01-2021 14:58,21-01-2021 14:58,21-01-2021 15:11,21-01-2021 15:16,21-01-2021 15:11,17-01-2021 00:00,600996ac0a720f05fa000134
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,157,FINISHED,816.21,600b349550b3311194385600,22-01-2021 20:25,22-01-2021 20:25,22-01-2021 20:35,22-01-2021 20:37,22-01-2021 20:35,22-01-2021 00:00,600b34ca0a7214ada200000c
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2497.7,109,FINISHED,409.75,600b2d7a50b33111943855cb,22-01-2021 19:56,22-01-2021 19:56,22-01-2021 20:01,22-01-2021 20:03,22-01-2021 20:01,22-01-2021 00:00,600b2dd60a7214ada200000b
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,21,FINISHED,83.85,600afb2a7d983a124e9aded0,22-01-2021 16:40,22-01-2021 16:40,22-01-2021 16:40,22-01-2021 16:40,22-01-2021 16:40,22-01-2021 00:00,600affe60a7214ada2000009
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1178.7,214,FINISHED,1183.1,600a1a457d983a124e9adb9b,22-01-2021 00:21,22-01-2021 00:21,22-01-2021 00:30,22-01-2021 00:31,22-01-2021 00:30,21-01-2021 00:00,600a1a8d0a7214ada2000008
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,0,FINISHED,0,600afb2a7d983a124e9aded0,22-01-2021 16:36,22-01-2021 16:36,22-01-2021 16:37,22-01-2021 16:37,22-01-2021 16:37,22-01-2021 00:00,600aff160a720f053500000c
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1447,122,FINISHED,769.4,600afb2a7d983a124e9aded0,22-01-2021 16:22,22-01-2021 16:22,22-01-2021 16:30,22-01-2021 16:32,22-01-2021 16:30,15-01-2021 00:00,600afbd90a720f053500000b
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1729.5,133,FINISHED,661.41,600b41d050b3311194385655,22-01-2021 21:22,22-01-2021 21:22,22-01-2021 21:32,22-01-2021 21:35,22-01-2021 21:32,22-01-2021 00:00,600b420b0a7214ada200000d
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1476.2,124,FINISHED,612.1,600af8097d983a124e9adeb3,22-01-2021 16:07,22-01-2021 16:07,22-01-2021 16:11,22-01-2021 16:12,22-01-2021 16:11,22-01-2021 00:00,600af82f0a720f053500000a
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1708,133,FINISHED,716.5,600b39ce50b331119438562a,22-01-2021 20:47,22-01-2021 20:47,22-01-2021 20:58,22-01-2021 21:00,22-01-2021 20:58,22-01-2021 00:00,600b39f60a720f053500000e
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1077.5,159,FINISHED,935.14,600b00687d983a124e9adef9,22-01-2021 18:04,22-01-2021 18:04,22-01-2021 18:14,22-01-2021 18:16,22-01-2021 18:14,22-01-2021 00:00,600b139e0a7214ada200000a
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1135.1,196,FINISHED,944.15,600a1ddf50b33111943851a2,22-01-2021 00:36,22-01-2021 00:36,22-01-2021 00:48,22-01-2021 00:49,22-01-2021 00:48,21-01-2021 00:00,600a1e270a720f0535000009
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1044.3,136,FINISHED,1107.82,600ba68e7d983a124e9ae1d3,23-01-2021 04:31,23-01-2021 04:31,23-01-2021 04:39,23-01-2021 04:41,23-01-2021 04:39,22-01-2021 00:00,600ba6ae0a7214ada2000010
0,null,0,null,SUBMITTED,null,600b477e7d983a124e9ae061,23-01-2021 02:26,23-01-2021 02:26,null,23-01-2021 02:26,null,null,600b89630a720f0535000011
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,25-01-2021 22:11,25-01-2021 22:11,25-01-2021 22:11,25-01-2021 22:11,25-01-2021 22:11,12-01-2021 22:11,600f41f60a7214ada2000037
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,1,600ed4815edb7811cde6b50b,25-01-2021 14:24,25-01-2021 14:24,25-01-2021 14:24,25-01-2021 14:24,25-01-2021 14:24,24-01-2021 14:24,600ed4820a720f0535000015
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,25-01-2021 14:23,25-01-2021 14:23,25-01-2021 14:23,25-01-2021 14:23,25-01-2021 14:23,12-01-2021 14:23,600ed47e0a7214ada2000014
45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,600ed42e43298911ce45d1fa,25-01-2021 14:24,25-01-2021 14:24,25-01-2021 14:24,25-01-2021 14:24,25-01-2021 14:24,24-01-2021 14:24,600ed49e0a7214ada200001b
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,25-01-2021 22:39,25-01-2021 22:39,25-01-2021 22:39,25-01-2021 22:39,25-01-2021 22:39,12-01-2021 22:39,600f48940a720f0535000043
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",173.6,4,FINISHED,4.66,600ed42e43298911ce45d1fa,25-01-2021 14:23,25-01-2021 14:23,25-01-2021 14:23,25-01-2021 14:23,25-01-2021 14:23,24-01-2021 14:23,600ed46b0a7214ada2000013
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",640.7,137,FINISHED,847.28,600ed95043298911ce45e82c,25-01-2021 14:47,25-01-2021 14:47,25-01-2021 14:51,25-01-2021 14:51,25-01-2021 14:51,25-01-2021 00:00,600eda0c0a7214ada200001e
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,10,600f41b2bd196811e68ea219,25-01-2021 22:10,25-01-2021 22:10,25-01-2021 22:10,25-01-2021 22:10,25-01-2021 22:10,24-01-2021 22:10,600f41d90a720f0535000032
5,All-receipts receipt bonus,5,5,FINISHED,49.95,600f008f4329897eac237bd8,25-01-2021 17:34,25-01-2021 17:34,25-01-2021 17:34,25-01-2021 17:34,25-01-2021 17:34,14-01-2021 06:00,600f01340a7214ada2000029
5,All-receipts receipt bonus,5,5,FINISHED,49.95,600f41b2bd196811e68ea219,25-01-2021 22:11,25-01-2021 22:11,25-01-2021 22:11,25-01-2021 22:11,25-01-2021 22:11,11-01-2021 00:00,600f42070a7214ada200003c
5,All-receipts receipt bonus,5,5,FINISHED,25,600f47f06fd0dc1768a34a12,25-01-2021 22:39,25-01-2021 22:39,25-01-2021 22:39,25-01-2021 22:39,25-01-2021 22:39,20-01-2021 06:00,600f48860a720f053500003f
